time; Quad.Accel.X;Mean; (Quad.Accel.X-Mean)²;sum( (Quad.Accel.X-Mean)²);sum( (Quad.Accel.X-Mean)²)/N;sqrt(sum( (Quad.Accel.X-Mean)²)/N)
6,759693;-0,228633;;0,052273049;;;
6,764692;0,637478;;0,4063782;;;
6,769692;-1,065673;;1,135658943;;;
6,774692;0,058554;;0,003428571;;;
6,779691;0,226187;;0,051160559;;;
6,784691;-0,052761;;0,002783723;;;
6,78969;0,694652;;0,482541401;;;
6,79469;0,007754;;6,01E-05;;;
6,79969;0,265752;;0,070624126;;;
6,804689;-0,410301;;0,168346911;;;
6,809689;-0,043319;;0,001876536;;;
6,814689;0,323524;;0,104667779;;;
6,819688;0,493889;;0,243926344;;;
6,824688;0,249204;;0,062102634;;;
6,829688;-0,045444;;0,002065157;;;
6,834687;-0,895788;;0,802436141;;;
6,839687;-0,638114;;0,407189477;;;
6,844687;0,79695;;0,635129303;;;
6,849686;0,225335;;0,050775862;;;
6,854686;-0,07044;;0,004961794;;;
6,859685;-1,624833;;2,640082278;;;
6,864685;0,274269;;0,075223484;;;
6,869685;-1,05291;;1,108619468;;;
6,874684;0,372283;;0,138594632;;;
6,879684;-0,677567;;0,459097039;;;
6,884684;-0,841817;;0,708655861;;;
6,889683;-0,028318;;0,000801909;;;
6,894683;-1,018519;;1,037380953;;;
6,899683;0,309109;;0,095548374;;;
6,904682;-0,331348;;0,109791497;;;
6,909682;0,055446;;0,003074259;;;
6,914681;-0,33153;;0,109912141;;;
6,919681;-0,582114;;0,338856709;;;
6,924681;-0,288055;;0,082975683;;;
6,92968;0,262808;;0,069068045;;;
6,93468;0,014353;;0,000206009;;;
6,93968;0,435356;;0,189534847;;;
6,944679;0,50671;;0,256755024;;;
6,949679;-0,1987;;0,03948169;;;
6,954679;0,240246;;0,057718141;;;
6,959678;-0,100321;;0,010064303;;;
6,964678;0,542245;;0,29402964;;;
6,969677;-0,454316;;0,206403028;;;
6,974677;0,235541;;0,055479563;;;
6,979677;-1,253293;;1,570743344;;;
6,984676;-0,677387;;0,458853148;;;
6,989676;-0,377174;;0,142260226;;;
6,994676;-0,044015;;0,00193732;;;
6,999675;-0,268545;;0,072116417;;;
7,004675;-0,598053;;0,357667391;;;
7,009675;-1,140009;;1,29962052;;;
7,014674;-0,376498;;0,141750744;;;
7,019674;0,103289;;0,010668618;;;
7,024673;-0,779393;;0,607453448;;;
7,029673;0,110005;;0,0121011;;;
7,034673;-0,015719;;0,000247087;;;
7,039672;-1,224313;;1,498942322;;;
7,044672;0,230545;;0,053150997;;;
7,049672;0,547367;;0,299610633;;;
7,054671;-0,301398;;0,090840754;;;
7,059671;-0,011163;;0,000124613;;;
7,064671;0,964604;;0,930460877;;;
7,06967;0,365171;;0,133349859;;;
7,07467;0,590304;;0,348458812;;;
7,079669;0,110065;;0,012114304;;;
7,084669;0,017291;;0,000298979;;;
7,089669;0,52103;;0,271472261;;;
7,094668;-0,105275;;0,011082826;;;
7,099668;-0,934081;;0,872507315;;;
7,104668;0,607466;;0,369014941;;;
7,109667;0,016521;;0,000272943;;;
7,114667;0,076782;;0,005895476;;;
7,119667;0,568799;;0,323532302;;;
7,124666;0,114953;;0,013214192;;;
7,129666;0,032116;;0,001031437;;;
7,134665;-0,433056;;0,187537499;;;
7,139665;0,457941;;0,209709959;;;
7,144665;-0,222102;;0,049329298;;;
7,149664;-0,478205;;0,228680022;;;
7,154664;-0,052029;;0,002707017;;;
7,159664;0,085554;;0,007319487;;;
7,164663;0,210653;;0,044374686;;;
7,169663;-0,255766;;0,065416247;;;
7,174663;0,077743;;0,006043974;;;
7,179662;-0,122158;;0,014922577;;;
7,184662;0,105655;;0,011162979;;;
7,189662;0,689277;;0,475102783;;;
7,194661;0,216284;;0,046778769;;;
7,199661;-0,46644;;0,217566274;;;
7,20466;0,128717;;0,016568066;;;
7,20966;-0,087361;;0,007631944;;;
7,21466;0,171359;;0,029363907;;;
7,219659;-0,274679;;0,075448553;;;
7,224659;-0,11514;;0,01325722;;;
7,229659;1,053832;;1,110561884;;;
7,234658;0,453613;;0,205764754;;;
7,239658;-0,685559;;0,469991142;;;
7,244658;0,511042;;0,261163926;;;
7,249657;0,223024;;0,049739705;;;
7,254657;-0,034551;;0,001193772;;;
7,259656;0,450921;;0,203329748;;;
7,264656;0,02319;;0,000537776;;;
7,269656;-0,779418;;0,607492419;;;
7,274655;-0,432311;;0,186892801;;;
7,279655;0,010504;;0,000110334;;;
7,284655;0,301597;;0,09096075;;;
7,289654;0,373523;;0,139519432;;;
7,294654;0,614237;;0,377287092;;;
7,299654;0,167005;;0,02789067;;;
7,304653;0,235752;;0,055579006;;;
7,309653;-0,478856;;0,229303069;;;
7,314652;-0,464619;;0,215870815;;;
7,319652;-0,878574;;0,771892273;;;
7,324652;-1,108389;;1,228526175;;;
7,329651;-0,378915;;0,143576577;;;
7,334651;-0,393308;;0,154691183;;;
7,339651;0,936537;;0,877101552;;;
7,34465;-0,416793;;0,173716405;;;
7,34965;-0,9178;;0,84235684;;;
7,35465;-0,208057;;0,043287715;;;
7,359649;0,444301;;0,197403379;;;
7,364649;-0,834624;;0,696597221;;;
7,369648;-0,367409;;0,134989373;;;
7,374648;-0,564429;;0,318580096;;;
7,379648;-0,398118;;0,158497942;;;
7,384647;0,92317;;0,852242849;;;
7,389647;0,041226;;0,001699583;;;
7,394647;-0,423252;;0,179142256;;;
7,399646;0,264166;;0,069783676;;;
7,404646;0,602435;;0,362927929;;;
7,409646;-0,318794;;0,101629614;;;
7,414645;0,303888;;0,092347917;;;
7,419645;0,397284;;0,157834577;;;
7,424644;-0,081865;;0,006701878;;;
7,429644;-0,006386;;4,08E-05;;;
7,434644;0,27756;;0,077039554;;;
7,439643;0,260398;;0,067807118;;;
7,444643;0,067797;;0,004596433;;;
7,449643;-0,368718;;0,135952964;;;
7,454642;0,701523;;0,49213452;;;
7,459642;0,981584;;0,963507149;;;
7,464642;0,885169;;0,783524159;;;
7,469641;-0,723439;;0,523363987;;;
7,474641;-0,438796;;0,19254193;;;
7,47964;-0,375912;;0,141309832;;;
7,48464;-0,370061;;0,136945144;;;
7,48964;-0,14448;;0,02087447;;;
7,494639;-1,043552;;1,089000777;;;
7,499639;0,887102;;0,786949958;;;
7,504639;-0,138526;;0,019189453;;;
7,509638;-0,222981;;0,049720526;;;
7,514638;-0,056633;;0,003207297;;;
7,519638;-0,021757;;0,000473367;;;
7,524637;0,000328;;1,08E-07;;;
7,529637;0,46143;;0,212917645;;;
7,534636;0,121009;;0,014643178;;;
7,539636;-0,770033;;0,592950821;;;
7,544636;-0,678245;;0,46001628;;;
7,549635;-0,303495;;0,092109215;;;
7,554635;-0,550906;;0,303497421;;;
7,559635;0,181679;;0,033007259;;;
7,564634;-0,123925;;0,015357406;;;
7,569634;-0,415338;;0,172505654;;;
7,574634;0,379029;;0,143662983;;;
7,579633;0,557935;;0,311291464;;;
7,584633;-0,228011;;0,051989016;;;
7,589633;0,146546;;0,02147573;;;
7,594632;0,262344;;0,068824374;;;
7,599632;-0,365088;;0,133289248;;;
7,604631;0,01492;;0,000222606;;;
7,609631;0,964356;;0,929982495;;;
7,614631;-0,155365;;0,024138283;;;
7,61963;-0,455904;;0,207848457;;;
7,62463;0,306504;;0,093944702;;;
7,62963;-0,050919;;0,002592745;;;
7,634629;-0,046896;;0,002199235;;;
7,639629;-0,443231;;0,196453719;;;
7,644629;-0,771166;;0,594697;;;
7,649628;0,091649;;0,008399539;;;
7,654628;-0,00901;;8,12E-05;;;
7,659627;-0,430844;;0,185626552;;;
7,664627;0,846187;;0,716032439;;;
7,669627;0,755407;;0,570639736;;;
7,674626;0,136796;;0,018713146;;;
7,679626;0,078118;;0,006102422;;;
7,684626;-0,213122;;0,045420987;;;
7,689625;-0,678126;;0,459854872;;;
7,694625;0,576602;;0,332469866;;;
7,699625;-0,006907;;4,77E-05;;;
7,704624;0,303532;;0,092131675;;;
7,709624;-0,311361;;0,096945672;;;
7,714623;0,099568;;0,009913787;;;
7,719623;-0,348847;;0,121694229;;;
7,724623;0,129313;;0,016721852;;;
7,729622;0,04671;;0,002181824;;;
7,734622;1,99337;;3,973523957;;;
7,739622;-0,356982;;0,127436148;;;
7,744621;0,369584;;0,136592333;;;
7,749621;-0,18809;;0,035377848;;;
7,754621;0,272885;;0,074466223;;;
7,75962;0,128064;;0,016400388;;;
7,76462;-0,232892;;0,054238684;;;
7,769619;-0,390537;;0,152519148;;;
7,774619;0,013179;;0,000173686;;;
7,779619;0,310072;;0,096144645;;;
7,784618;-0,039866;;0,001589298;;;
7,789618;-0,084696;;0,007173412;;;
7,794618;-0,18852;;0,03553979;;;
7,799617;0,112879;;0,012741669;;;
7,804617;0,094444;;0,008919669;;;
7,809617;-0,248154;;0,061580408;;;
7,814616;0,209133;;0,043736612;;;
7,819616;-0,03551;;0,00126096;;;
7,824615;0,125701;;0,015800741;;;
7,829615;-0,851199;;0,724539738;;;
7,834615;0,679713;;0,462009762;;;
7,839614;-0,242087;;0,058606116;;;
7,844614;-0,346207;;0,119859287;;;
7,849614;-0,688576;;0,474136908;;;
7,854613;-0,173432;;0,030078659;;;
7,859613;-0,276445;;0,076421838;;;
7,864613;-0,30701;;0,09425514;;;
7,869612;0,100737;;0,010147943;;;
7,874612;0,136611;;0,018662565;;;
7,879611;-0,523039;;0,273569796;;;
7,884611;-0,143254;;0,020521709;;;
7,889611;0,003743;;1,40E-05;;;
7,89461;-0,044475;;0,001978026;;;
7,89961;0,096254;;0,009264833;;;
7,90461;0,053955;;0,002911142;;;
7,909609;0,530136;;0,281044178;;;
7,914609;-0,071294;;0,005082834;;;
7,919609;0,292584;;0,085605397;;;
7,924608;0,042456;;0,001802512;;;
7,929608;0,092086;;0,008479831;;;
7,934608;-0,456009;;0,207944208;;;
7,939607;-0,30172;;0,091034958;;;
7,944607;-0,85892;;0,737743566;;;
7,949606;-0,307868;;0,094782705;;;
7,954606;-0,529574;;0,280448621;;;
7,959606;-0,366085;;0,134018227;;;
7,964605;-0,810219;;0,656454828;;;
7,969605;-0,842443;;0,709710208;;;
7,974605;0,026572;;0,000706071;;;
7,979604;-0,456739;;0,208610514;;;
7,984604;-0,392879;;0,154353909;;;
7,989604;0,099193;;0,009839251;;;
7,994603;-0,56812;;0,322760334;;;
7,999603;0,708093;;0,501395697;;;
8,004604;-0,191993;;0,036861312;;;
8,009606;-0,06701;;0,00449034;;;
8,014608;0,062039;;0,003848838;;;
8,01961;-0,229536;;0,052686775;;;
8,024612;0,340651;;0,116043104;;;
8,029614;-0,077921;;0,006071682;;;
8,034616;-0,285711;;0,081630776;;;
8,039618;-0,061246;;0,003751073;;;
8,044621;0,542747;;0,294574306;;;
8,049623;-0,227587;;0,051795843;;;
8,054625;-0,578914;;0,335141419;;;
8,059627;-0,253461;;0,064242479;;;
8,064629;0,272908;;0,074478776;;;
8,069631;-0,070228;;0,004931972;;;
8,074633;0,373524;;0,139520179;;;
8,079635;-0,470448;;0,221321321;;;
8,084637;0,797887;;0,636623665;;;
8,089639;0,123055;;0,015142533;;;
8,094641;-0,2147;;0,04609609;;;
8,099643;0,880619;;0,775489823;;;
8,104645;-0,086876;;0,007547439;;;
8,109647;-0,003944;;1,56E-05;;;
8,114649;-0,202191;;0,0408812;;;
8,119651;-0,644692;;0,415627775;;;
8,124653;0,406324;;0,165099193;;;
8,129655;0,484743;;0,234975776;;;
8,134657;-0,043384;;0,001882171;;;
8,139659;-0,129518;;0,016774912;;;
8,144661;-0,609189;;0,371111238;;;
8,149663;0,345725;;0,119525776;;;
8,154665;-0,142378;;0,020271495;;;
8,159667;0,463084;;0,214446791;;;
8,164669;0,38141;;0,145473588;;;
8,169671;0,104831;;0,010989539;;;
8,174673;-0,007414;;5,50E-05;;;
8,179675;-0,012983;;0,000168558;;;
8,184677;-0,059564;;0,00354787;;;
8,189679;-0,367293;;0,134904148;;;
8,194681;-0,546754;;0,298939937;;;
8,199683;-0,123071;;0,015146471;;;
8,204685;-0,059988;;0,00359856;;;
8,209687;0,760006;;0,57760912;;;
8,214689;0,022551;;0,000508548;;;
8,219691;-0,337857;;0,114147352;;;
8,224693;0,129014;;0,016644612;;;
8,229695;-0,096478;;0,009308004;;;
8,234697;-0,404823;;0,163881661;;;
8,239699;-0,517403;;0,267705864;;;
8,244701;-0,207659;;0,04312226;;;
8,249703;0,360507;;0,129965297;;;
8,254705;-0,14154;;0,020033572;;;
8,259707;0,476941;;0,227472717;;;
8,264709;0,466006;;0,217161592;;;
8,269711;-0,544628;;0,296619658;;;
8,274714;-0,01148;;0,00013179;;;
8,279716;0,668677;;0,44712893;;;
8,284718;-0,387013;;0,149779062;;;
8,28972;0,368818;;0,136026717;;;
8,294722;0,339233;;0,115079028;;;
8,299724;-0,073714;;0,005433754;;;
8,304726;0,313023;;0,097983399;;;
8,309728;0,801255;;0,642009575;;;
8,31473;0,901042;;0,811876686;;;
8,319732;0,722289;;0,5217014;;;
8,324734;0,293276;;0,086010812;;;
8,329736;-0,133448;;0,017808369;;;
8,334738;0,061194;;0,003744706;;;
8,33974;0,381703;;0,14569718;;;
8,344742;0,315483;;0,099529523;;;
8,349744;0,112543;;0,012665927;;;
8,354746;0,504046;;0,25406237;;;
8,359748;-0,495845;;0,245862264;;;
8,36475;-0,458294;;0,21003339;;;
8,369752;0,395038;;0,156055021;;;
8,374754;-0,300167;;0,090100228;;;
8,379756;0,041277;;0,001703791;;;
8,384758;0,460621;;0,212171706;;;
8,38976;0,194316;;0,037758708;;;
8,394762;0,488607;;0,2387368;;;
8,399764;0,175251;;0,030712913;;;
8,404766;-0,00797;;6,35E-05;;;
8,409768;0,175828;;0,030915486;;;
8,41477;0,727316;;0,528988564;;;
8,419772;0,090509;;0,008191879;;;
8,424774;-0,610398;;0,372585718;;;
8,429776;-0,383138;;0,146794727;;;
8,434778;-0,223164;;0,049802171;;;
8,43978;-0,514609;;0,264822423;;;
8,444782;0,242625;;0,058866891;;;
8,449784;0,230033;;0,052915181;;;
8,454786;-0,045319;;0,002053812;;;
8,459788;-0,156729;;0,024563979;;;
8,46479;0,924334;;0,854393344;;;
8,469792;0,13356;;0,017838274;;;
8,474794;0,807886;;0,652679789;;;
8,479796;0,039615;;0,001569348;;;
8,484798;-0,032514;;0,00105716;;;
8,4898;0,017088;;0,000292;;;
8,494802;-0,378265;;0,14308441;;;
8,499804;-0,512536;;0,262693151;;;
8,504807;-0,832845;;0,693630794;;;
8,509809;-0,591165;;0,349476057;;;
8,514811;-0,528196;;0,278991014;;;
8,519813;-0,652006;;0,425111824;;;
8,524815;-0,692387;;0,479399758;;;
8,529817;-1,011862;;1,023864707;;;
8,534819;-0,342715;;0,117453571;;;
8,539821;0,403635;;0,162921213;;;
8,544823;0,397935;;0,158352264;;;
8,549825;-0,264558;;0,069990935;;;
8,554827;0,224947;;0,050601153;;;
8,559829;-0,237954;;0,056622106;;;
8,564831;1,279043;;1,635950996;;;
8,569833;-0,42544;;0,180999194;;;
8,574835;-0,768783;;0,591027301;;;
8,579837;-0,01146;;0,000131332;;;
8,584839;-0,11615;;0,013490823;;;
8,589841;0,568247;;0,322904653;;;
8,594843;0,523251;;0,273791609;;;
8,599845;-0,162283;;0,026335772;;;
8,604847;-0,508167;;0,2582337;;;
8,609849;0,403715;;0,162985801;;;
8,614851;0,071007;;0,005041994;;;
8,619853;0,16168;;0,026140422;;;
8,624855;-0,093603;;0,008761522;;;
8,629857;-0,657429;;0,43221289;;;
8,634859;-0,594142;;0,353004716;;;
8,639861;-0,2553;;0,06517809;;;
8,644863;0,077869;;0,006063581;;;
8,649865;-0,944526;;0,892129365;;;
8,654867;-0,376501;;0,141753003;;;
8,659869;-0,295744;;0,087464514;;;
8,664871;-0,152252;;0,023180672;;;
8,669873;-0,498093;;0,248096637;;;
8,674875;0,568652;;0,323365097;;;
8,679877;0,749446;;0,561669307;;;
8,684879;0,11214;;0,01257538;;;
8,689881;0,34884;;0,121689346;;;
8,694883;-0,645072;;0,416117885;;;
8,699885;-0,708087;;0,5013872;;;
8,704887;0,847119;;0,7176106;;;
8,709889;-0,110545;;0,012220197;;;
8,714891;-0,160466;;0,025749337;;;
8,719893;-0,436287;;0,190346346;;;
8,724895;-0,677872;;0,459510448;;;
8,729897;0,518654;;0,269001972;;;
8,7349;-0,209167;;0,043750834;;;
8,739902;-1,132948;;1,283571171;;;
8,744904;0,349103;;0,121872905;;;
8,749906;-0,143665;;0,020639632;;;
8,754908;-0,169873;;0,028856836;;;
8,75991;-0,192713;;0,0371383;;;
8,764912;-0,64924;;0,421512578;;;
8,769914;0,037578;;0,001412106;;;
8,774916;0,690054;;0,476174523;;;
8,779918;-0,012065;;0,000145564;;;
8,78492;-0,211461;;0,044715755;;;
8,789922;0,149845;;0,022453524;;;
8,794924;-0,402035;;0,161632141;;;
8,799926;0,166268;;0,027645048;;;
8,804928;0,399879;;0,159903215;;;
8,80993;-0,083716;;0,007008369;;;
8,814932;0,398225;;0,158583151;;;
8,819934;-0,336317;;0,113109124;;;
8,824936;1,105022;;1,22107362;;;
8,829938;0,789501;;0,623311829;;;
8,83494;0,732416;;0,536433197;;;
8,839942;-0,032924;;0,00108399;;;
8,844944;0,208595;;0,043511874;;;
8,849946;1,060187;;1,123996475;;;
8,854948;0,65461;;0,428514252;;;
8,85995;-0,525391;;0,276035703;;;
8,864952;-0,073585;;0,005414752;;;
8,869954;0,457498;;0,20930442;;;
8,874956;-0,414041;;0,17142995;;;
8,879958;-0,791985;;0,62724024;;;
8,88496;-0,05236;;0,00274157;;;
8,889962;-0,248908;;0,061955192;;;
8,894964;-0,723091;;0,522860594;;;
8,899966;-0,018335;;0,000336172;;;
8,904968;0,313008;;0,097974008;;;
8,90997;0,059412;;0,003529786;;;
8,914972;1,012199;;1,024546816;;;
8,919974;-0,392829;;0,154314623;;;
8,924976;-0,534388;;0,285570535;;;
8,929978;-0,785357;;0,616785617;;;
8,93498;-0,225076;;0,050659206;;;
8,939982;-0,040063;;0,001605044;;;
8,944984;0,628091;;0,394498304;;;
8,949986;-0,001273;;1,62E-06;;;
8,954988;-0,38354;;0,147102932;;;
8,959991;0,103044;;0,010618066;;;
8,964993;0,206249;;0,04253865;;;
8,969995;0,227931;;0,051952541;;;
8,974997;-1,028528;;1,057869847;;;
8,979999;-0,15502;;0,0240312;;;
8,985001;0,116334;;0,0135336;;;
8,990003;-0,442739;;0,196017822;;;
8,995005;0,590099;;0,34821683;;;
9,000007;-0,441079;;0,194550684;;;
9,005009;-1,030368;;1,061658215;;;
9,010011;-0,127492;;0,01625421;;;
9,015013;0,301116;;0,090670845;;;
9,020015;-0,226765;;0,051422365;;;
9,025017;-0,94647;;0,895805461;;;
9,030019;0,345403;;0,119303232;;;
9,035021;0,046268;;0,002140728;;;
9,040023;-0,791829;;0,626993165;;;
9,045025;0,388884;;0,151230765;;;
9,050027;-0,010602;;0,000112402;;;
9,055029;-0,10181;;0,010365276;;;
9,060031;-0,768558;;0,590681399;;;
9,065033;-0,294195;;0,086550698;;;
9,070035;-0,201784;;0,040716783;;;
9,075037;-0,251664;;0,063334769;;;
9,080039;0,043447;;0,001887642;;;
9,085041;-0,109303;;0,011947146;;;
9,090043;0,22789;;0,051933852;;;
9,095045;0,634714;;0,402861862;;;
9,100047;0,56174;;0,315551828;;;
9,105049;-0,333774;;0,111405083;;;
9,110051;0,15589;;0,024301692;;;
9,115053;0,051435;;0,002645559;;;
9,120055;-0,279987;;0,07839272;;;
9,125057;0,540183;;0,291797673;;;
9,130059;-1,124932;;1,265472005;;;
9,135061;0,333021;;0,110902986;;;
9,140063;-0,29777;;0,088666973;;;
9,145065;0,41201;;0,16975224;;;
9,150067;0,463367;;0,214708977;;;
9,155069;0,355291;;0,126231695;;;
9,160071;0,350306;;0,122714294;;;
9,165073;-0,42241;;0,178430208;;;
9,170075;-0,164358;;0,027013552;;;
9,175077;-0,551882;;0,304573742;;;
9,180079;0,009634;;9,28E-05;;;
9,185081;-0,421343;;0,177529924;;;
9,190084;0,38938;;0,151616784;;;
9,195086;-0,745967;;0,556466765;;;
9,200088;1,055966;;1,115064193;;;
9,20509;-0,092213;;0,008503237;;;
9,210092;1,009811;;1,019718256;;;
9,215094;0,327786;;0,107443662;;;
9,220096;-0,360749;;0,130139841;;;
9,225098;0,67227;;0,451946953;;;
9,2301;-0,989706;;0,979517966;;;
9,235102;-0,697772;;0,486885764;;;
9,240104;0,550779;;0,303357507;;;
9,245106;-0,135071;;0,018244175;;;
9,250108;0,083932;;0,007044581;;;
9,25511;-0,318359;;0,101352453;;;
9,260112;0,457622;;0,209417895;;;
9,265114;-0,525864;;0,276532946;;;
9,270116;-0,852768;;0,727213262;;;
9,275118;0,255411;;0,065234779;;;
9,28012;0,282142;;0,079604108;;;
9,285122;-0,48271;;0,233008944;;;
9,290124;-0,22209;;0,049323968;;;
9,295126;0,132022;;0,017429808;;;
9,300128;0,170012;;0,02890408;;;
9,30513;-0,520501;;0,270921291;;;
9,310132;-0,525762;;0,276425681;;;
9,315134;0,247683;;0,061346868;;;
9,320136;0,793879;;0,630243867;;;
9,325138;0,573342;;0,328721049;;;
9,33014;0,875398;;0,766321658;;;
9,335142;0,000299;;8,94E-08;;;
9,340144;0,069062;;0,00476956;;;
9,345146;0,163309;;0,026669829;;;
9,350148;0,069178;;0,004785596;;;
9,35515;0,997299;;0,994605295;;;
9,360152;0,321317;;0,103244614;;;
9,365154;1,033735;;1,06860805;;;
9,370156;-0,093107;;0,008668913;;;
9,375158;-0,161586;;0,026110035;;;
9,38016;-0,037752;;0,001425214;;;
9,385162;-0,765155;;0,585462174;;;
9,390164;0,308416;;0,095120429;;;
9,395166;0,170404;;0,029037523;;;
9,400168;-0,107734;;0,011606615;;;
9,40517;-0,571496;;0,326607678;;;
9,410172;-0,243125;;0,059109766;;;
9,415174;0,384709;;0,148001015;;;
9,420177;0,08022;;0,006435248;;;
9,425179;0,13594;;0,018479684;;;
9,430181;-0,795815;;0,633321514;;;
9,435183;0,419645;;0,176101926;;;
9,440185;-0,632597;;0,400178964;;;
9,445187;-0,177;;0,031329;;;
9,450189;-0,35937;;0,129146797;;;
9,455191;-0,134498;;0,018089712;;;
9,460193;0,736712;;0,542744571;;;
9,465195;-0,540922;;0,29259661;;;
9,470197;-0,048166;;0,002319964;;;
9,475199;0,70861;;0,502128132;;;
9,480201;-0,257261;;0,066183222;;;
9,485203;0,558823;;0,312283145;;;
9,490205;0,020421;;0,000417017;;;
9,495207;0,42213;;0,178193737;;;
9,500209;0,588076;;0,345833382;;;
9,505211;-0,072686;;0,005283255;;;
9,510213;-0,872494;;0,76124578;;;
9,515215;0,494355;;0,244386866;;;
9,520217;0,148517;;0,022057299;;;
9,525219;-0,234414;;0,054949923;;;
9,530221;-0,63124;;0,398463938;;;
9,535223;0,275152;;0,075708623;;;
9,540225;-0,052175;;0,002722231;;;
9,545227;-0,061618;;0,003796778;;;
9,550229;-0,418862;;0,175445375;;;
9,555231;-0,339731;;0,115417152;;;
9,560233;-0,079536;;0,006325975;;;
9,565235;1,205437;;1,453078361;;;
9,570237;0,470805;;0,221657348;;;
9,575239;0,717687;;0,51507463;;;
9,580241;0,185972;;0,034585585;;;
9,585243;0,617554;;0,381372943;;;
9,590245;0,09532;;0,009085902;;;
9,595247;-0,431744;;0,186402882;;;
9,600249;0,172817;;0,029865715;;;
9,605251;0,608118;;0,369807502;;;
9,610253;-0,05518;;0,003044832;;;
9,615255;0,509881;;0,259978634;;;
9,620257;0,097363;;0,009479554;;;
9,625259;0,044932;;0,002018885;;;
9,630261;-0,304333;;0,092618575;;;
9,635263;0,32068;;0,102835662;;;
9,640265;0,485071;;0,235293875;;;
9,645267;-0,5386;;0,29008996;;;
9,65027;0,04136;;0,00171065;;;
9,655272;-0,964924;;0,931078326;;;
9,660274;-0,123635;;0,015285613;;;
9,665276;-0,992268;;0,984595784;;;
9,670278;-0,383682;;0,147211877;;;
9,67528;0,722039;;0,521340318;;;
9,680282;-0,590792;;0,349035187;;;
9,685284;0,245575;;0,060307081;;;
9,690286;-0,627596;;0,393876739;;;
